Int1_Name,TS_Name,Int2_Name,Sub_Name,Int1_DeltaG,TS_DeltaG,Int2_DeltaG,Sub_DeltaG,Int1_kcalmol,TS_kcalmol,Int2_kcalmol,fw_td_kcalmol,fw_b_kcalmol,rv_b_kcalmol,Sub_Smiles,Sub_Smiles_minusH,Int1_SMILES,Int2_SMILES,Int1_to_Int2_SMILES,Substrate_SMILES,Substrate_mH_SMILES,Substrate_to_Substrate_mH_SMILES
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub14,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub14_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub14,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub14,-1462.773749,-1462.755432,-1462.762359,-878.213571,-10.139772499938717,1.3541450000766986,-2.992547500006424,7.147224999932291,11.493917500015414,4.3466925000831225,,,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1c3c(Cl)ccnc3n(C)c->21,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1cn(C)c2nccc(Cl)c21,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1c3c(Cl)ccnc3n(C)c->21>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1cn(C)c2nccc(Cl)c21,[c]1([H])[c]2[c]([n]([C]([H])([H])[H])[c]1[H])[n][c]([H])[c]([H])[c]2[Cl],[C]1[C]2[C]([N]([C]([H])([H])[H])[C]1[H])[N][C]([H])[C]([H])[C]2[Cl],[c]1([H])[c]2[c]([n]([C]([H])([H])[H])[c]1[H])[n][c]([H])[c]([H])[c]2[Cl]>>[C]1[C]2[C]([N]([C]([H])([H])[H])[C]1[H])[N][C]([H])[C]([H])[C]2[Cl]
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub15,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub15_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub15,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub15,-1518.037855,-1518.01969,-1518.026799,-933.477512,-10.243309999962662,1.155227500008209,-3.3056699999292505,6.937640000033412,11.398537499970873,4.46089749993746,,,CNn1c2nccc(Cl)c2c2->[Pd+2]3(<-O=C(C)[O-]->3)(<-[O-]C(C)=O)<-c21,CNn1c[c-](->[Pd+2]2(<-O=C(C)O)<-O=C(C)[O-]->2)c2c(Cl)ccnc21,CNn1c2nccc(Cl)c2c2->[Pd+2]3(<-O=C(C)[O-]->3)(<-[O-]C(C)=O)<-c21>>CNn1c[c-](->[Pd+2]2(<-O=C(C)O)<-O=C(C)[O-]->2)c2c(Cl)ccnc21,[c]1([H])[c]2[c]([n]([N]([H])[C]([H])([H])[H])[c]1[H])[n][c]([H])[c]([H])[c]2[Cl],[C]1[C]2[C]([N]([N]([H])[C]([H])([H])[H])[C]1[H])[N][C]([H])[C]([H])[C]2[Cl],[c]1([H])[c]2[c]([n]([N]([H])[C]([H])([H])[H])[c]1[H])[n][c]([H])[c]([H])[c]2[Cl]>>[C]1[C]2[C]([N]([N]([H])[C]([H])([H])[H])[C]1[H])[N][C]([H])[C]([H])[C]2[Cl]
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub16,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub16_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub16,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub16,-1537.876445,-1537.858495,-1537.866183,-953.317796,-9.180325000006915,2.08330000009056,-2.740919999999676,6.439405000007241,11.263625000097475,4.824220000090236,,,COn1c2nccc(Cl)c2c2->[Pd+2]3(<-O=C(C)[O-]->3)(<-[O-]C(C)=O)<-c21,COn1c[c-](->[Pd+2]2(<-O=C(C)O)<-O=C(C)[O-]->2)c2c(Cl)ccnc21,COn1c2nccc(Cl)c2c2->[Pd+2]3(<-O=C(C)[O-]->3)(<-[O-]C(C)=O)<-c21>>COn1c[c-](->[Pd+2]2(<-O=C(C)O)<-O=C(C)[O-]->2)c2c(Cl)ccnc21,[c]1([H])[c]2[c]([n]([O][C]([H])([H])[H])[c]1[H])[n][c]([H])[c]([H])[c]2[Cl],[C]1[C]2[C]([N]([O][C]([H])([H])[H])[C]1[H])[N][C]([H])[C]([H])[C]2[Cl],[c]1([H])[c]2[c]([n]([O][C]([H])([H])[H])[c]1[H])[n][c]([H])[c]([H])[c]2[Cl]>>[C]1[C]2[C]([N]([O][C]([H])([H])[H])[C]1[H])[N][C]([H])[C]([H])[C]2[Cl]
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub17,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub17_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub17,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub17,-1760.395847,-1760.378954,-1760.38809,-1175.839424,-7.783509999895273,2.816847500093332,-2.915992499985691,4.867517500052259,10.600357499988604,5.7328399999363455,,,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3ncc(C(F)(F)F)c(Cl)c3c->21,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2ncc(C(F)(F)F)c(Cl)c21,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3ncc(C(F)(F)F)c(Cl)c3c->21>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2ncc(C(F)(F)F)c(Cl)c21,[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([H])[c]([C]([F])([F])[F])[c]2[Cl],[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([H])[C]([C]([F])([F])[F])[C]2[Cl],[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([H])[c]([C]([F])([F])[F])[c]2[Cl]>>[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([H])[C]([C]([F])([F])[F])[C]2[Cl]
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub18,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub18_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub18,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub18,-1882.997706,-1882.980812,-1882.989118,-1298.439112,-9.145812500094053,1.4551725001069826,-3.756842500002904,5.388970000091149,10.600985000058358,5.212014999967209,,,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3ncc(Cl)c(Cl)c3c->21,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2ncc(Cl)c(Cl)c21,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3ncc(Cl)c(Cl)c3c->21>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2ncc(Cl)c(Cl)c21,[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([H])[c]([Cl])[c]2[Cl],[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([H])[C]([Cl])[C]2[Cl],[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([H])[c]([Cl])[c]2[Cl]>>[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([H])[C]([Cl])[C]2[Cl]
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub19,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub19_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub19,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub19,-1657.876655,-1657.858588,-1657.865815,-1073.311754,-13.103455000018016,-1.766412500034562,-6.30135500007043,6.802099999947586,11.337042499983454,4.534942500035868,,,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3ncc(C4CCCCC4)c(Cl)c3c->21,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2ncc(C3CCCCC3)c(Cl)c21,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3ncc(C4CCCCC4)c(Cl)c3c->21>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2ncc(C3CCCCC3)c(Cl)c21,[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([H])[c]([C]1([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]1([H])[H])[c]2[Cl],[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([H])[C]([C]1([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]1([H])[H])[C]2[Cl],[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([H])[c]([C]1([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]1([H])[H])[c]2[Cl]>>[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([H])[C]([C]1([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]1([H])[H])[C]2[Cl]
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub1,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub1_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub1,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub1,-1760.389894,-1760.378238,-1760.391077,-1175.842542,-2.0914574999272872,5.222682500154292,-2.83378999983654,-0.7423325000519299,7.314139999938902,8.056472499990832,,,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c2c(Cl)ccnc2[nH]c->31C(F)(F)F,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c(C(F)(F)F)[nH]c2nccc(Cl)c21,CC(=O)[O-]->[Pd+2]123(<-O=C->1(C)[O-]->2)<-c1c2c(Cl)ccnc2[nH]c->31C(F)(F)F>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c(C(F)(F)F)[nH]c2nccc(Cl)c21,[c]1([H])[c]2[c]([n]([H])[c]1[C]([F])([F])[F])[n][c]([H])[c]([H])[c]2[Cl],[C]1[C]2[C]([N]([H])[C]1[C]([F])([F])[F])[N][C]([H])[C]([H])[C]2[Cl],[c]1([H])[c]2[c]([n]([H])[c]1[C]([F])([F])[F])[n][c]([H])[c]([H])[c]2[Cl]>>[C]1[C]2[C]([N]([H])[C]1[C]([F])([F])[F])[N][C]([H])[C]([H])[C]2[Cl]
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub20,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub20_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub20,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub20,-1580.537864,-1580.519708,-1580.526747,-995.975901,-11.259859999892967,0.133030000020824,-4.2839424998848585,6.975917500008109,11.392889999913791,4.4169724999056825,,,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3ncc(C(C)(C)C)c(Cl)c3c->21,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2ncc(C(C)(C)C)c(Cl)c21,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3ncc(C(C)(C)C)c(Cl)c3c->21>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2ncc(C(C)(C)C)c(Cl)c21,[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([H])[c]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[c]2[Cl],[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([H])[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]2[Cl],[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([H])[c]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[c]2[Cl]>>[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([H])[C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]2[Cl]
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub21,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub21_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub21,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub21,-1541.289982,-1541.272042,-1541.279234,-956.728003,-11.269900000010296,-0.0125500000396527,-4.525530000059632,6.744369999950663,11.257349999970645,4.512980000019979,,,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3ncc(C(C)C)c(Cl)c3c->21,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2ncc(C(C)C)c(Cl)c21,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3ncc(C(C)C)c(Cl)c3c->21>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2ncc(C(C)C)c(Cl)c21,[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([H])[c]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[c]2[Cl],[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([H])[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]2[Cl],[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([H])[c]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[c]2[Cl]>>[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([H])[C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]2[Cl]
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub22,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub22_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub22,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub22,-1462.783516,-1462.765597,-1462.772901,-878.222461,-10.690089999976069,0.5540824999565075,-4.029177500028709,6.660912499947358,11.244172499932574,4.583259999985216,,,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3ncc(C)c(Cl)c3c->21,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2ncc(C)c(Cl)c21,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3ncc(C)c(Cl)c3c->21>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2ncc(C)c(Cl)c21,[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([H])[c]([C]([H])([H])[H])[c]2[Cl],[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([H])[C]([C]([H])([H])[H])[C]2[Cl],[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([H])[c]([C]([H])([H])[H])[c]2[Cl]>>[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([H])[C]([C]([H])([H])[H])[C]2[Cl]
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub23,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub23_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub23,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub23,-1518.07721,-1518.059601,-1518.065142,-933.512866,-12.753937499901724,-1.7042899999060523,-5.181267499902162,7.572669999999562,11.049647499995672,3.47697749999611,,,CNc1cnc2[nH]c3->[Pd+2]4(<-O=C(C)[O-]->4)(<-[O-]C(C)=O)<-c3c2c1Cl,CNc1cnc2[nH]c[c-](->[Pd+2]3(<-O=C(C)O)<-O=C(C)[O-]->3)c2c1Cl,CNc1cnc2[nH]c3->[Pd+2]4(<-O=C(C)[O-]->4)(<-[O-]C(C)=O)<-c3c2c1Cl>>CNc1cnc2[nH]c[c-](->[Pd+2]3(<-O=C(C)O)<-O=C(C)[O-]->3)c2c1Cl,[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([H])[c]([N]([H])[C]([H])([H])[H])[c]2[Cl],[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([H])[C]([N]([H])[C]([H])([H])[H])[C]2[Cl],[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([H])[c]([N]([H])[C]([H])([H])[H])[c]2[Cl]>>[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([H])[C]([N]([H])[C]([H])([H])[H])[C]2[Cl]
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub24,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub24_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub24,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub24,-1537.932322,-1537.91488,-1537.92238,-953.37243,-9.960307500035128,0.9845475000111036,-3.7217024999489454,6.2386050000861815,10.944855000046232,4.70624999996005,,,COc1cnc2[nH]c3->[Pd+2]4(<-O=C(C)[O-]->4)(<-[O-]C(C)=O)<-c3c2c1Cl,COc1cnc2[nH]c[c-](->[Pd+2]3(<-O=C(C)O)<-O=C(C)[O-]->3)c2c1Cl,COc1cnc2[nH]c3->[Pd+2]4(<-O=C(C)[O-]->4)(<-[O-]C(C)=O)<-c3c2c1Cl>>COc1cnc2[nH]c[c-](->[Pd+2]3(<-O=C(C)O)<-O=C(C)[O-]->3)c2c1Cl,[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([H])[c]([O][C]([H])([H])[H])[c]2[Cl],[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([H])[C]([O][C]([H])([H])[H])[C]2[Cl],[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([H])[c]([O][C]([H])([H])[H])[c]2[Cl]>>[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([H])[C]([O][C]([H])([H])[H])[C]2[Cl]
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub25,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub25_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub25,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub25,-1760.400068,-1760.383682,-1760.392766,-1175.843758,-7.7126025000029585,2.569612500146832,-3.1305975000145736,4.582004999988385,10.282215000007112,5.700210000018728,,,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3nc(C(F)(F)F)cc(Cl)c3c->21,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2nc(C(F)(F)F)cc(Cl)c21,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3nc(C(F)(F)F)cc(Cl)c3c->21>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2nc(C(F)(F)F)cc(Cl)c21,[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([C]([F])([F])[F])[c]([H])[c]2[Cl],[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([C]([F])([F])[F])[C]([H])[C]2[Cl],[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([C]([F])([F])[F])[c]([H])[c]2[Cl]>>[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([C]([F])([F])[F])[C]([H])[C]2[Cl]
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub26,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub26_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub26,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub26,-1883.004766,-1882.987301,-1882.996272,-1298.44568,-9.45454250002797,1.5047450001958396,-4.124557499930575,5.329984999954718,10.959287500081132,5.629302500126414,,,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3nc(Cl)cc(Cl)c3c->21,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2nc(Cl)cc(Cl)c21,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3nc(Cl)cc(Cl)c3c->21>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2nc(Cl)cc(Cl)c21,[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([Cl])[c]([H])[c]2[Cl],[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([Cl])[C]([H])[C]2[Cl],[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([Cl])[c]([H])[c]2[Cl]>>[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([Cl])[C]([H])[C]2[Cl]
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub27,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub27_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub27,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub27,-1657.882042,-1657.863651,-1657.871079,-1073.316791,-13.323079999891547,-1.7827274998506937,-6.44379750006749,6.879282499966735,11.540352500040854,4.661070000074119,,,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3nc(C4CCCCC4)cc(Cl)c3c->21,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2nc(C3CCCCC3)cc(Cl)c21,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3nc(C4CCCCC4)cc(Cl)c3c->21>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2nc(C3CCCCC3)cc(Cl)c21,[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([C]1([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]1([H])[H])[c]([H])[c]2[Cl],[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([C]1([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]1([H])[H])[C]([H])[C]2[Cl],[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([C]1([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]1([H])[H])[c]([H])[c]2[Cl]>>[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([C]1([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]([H])([H])[C]1([H])[H])[C]([H])[C]2[Cl]
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub28,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub28_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub28,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub28,-1580.549221,-1580.53083,-1580.538441,-995.986585,-11.68216749996816,-0.1418149999273055,-4.917717499925516,6.764450000042643,11.540352500040854,4.77590249999821,,,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3nc(C(C)(C)C)cc(Cl)c3c->21,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2nc(C(C)(C)C)cc(Cl)c21,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3nc(C(C)(C)C)cc(Cl)c3c->21>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2nc(C(C)(C)C)cc(Cl)c21,[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[c]([H])[c]2[Cl],[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])[C]2[Cl],[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[c]([H])[c]2[Cl]>>[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([C]([C]([H])([H])[H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])[C]2[Cl]
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub29,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub29_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub29,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub29,-1541.295727,-1541.277321,-1541.284784,-956.753202,0.9374850000585866,12.487250000004336,7.804217500057007,6.86673249999842,11.54976499994575,4.6830324999473305,,,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3nc(C(C)C)cc(Cl)c3c->21,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2nc(C(C)C)cc(Cl)c21,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1[nH]c3nc(C(C)C)cc(Cl)c3c->21>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c[nH]c2nc(C(C)C)cc(Cl)c21,[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[c]([H])[c]2[Cl],[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])[C]2[Cl],[c]1([H])[c]2[c]([n]([H])[c]1[H])[n][c]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[c]([H])[c]2[Cl]>>[C]1[C]2[C]([N]([H])[C]1[H])[N][C]([C]([H])([C]([H])([H])[H])[C]([H])([H])[H])[C]([H])[C]2[Cl]
OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub2,OneHPyrrolo23bpyridine_H11_deriv1_interpolation_Sub2_v2,OneHPyrrolo23bpyridine_H11_deriv1_Int2_Sub2,OneHPyrrolo23bpyridine_H11_deriv1_Int1_Sub2,-1882.991829,-1882.982964,-1882.991855,-1298.440837,-4.375557500010245,1.187230000141426,-4.391872499826377,-0.0163149999588085,5.562787500008994,5.579102499967803,,,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1c3c(Cl)ccnc3[nH]c->21Cl,CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c(Cl)[nH]c2nccc(Cl)c21,CC(=O)[O-]->[Pd+2]12(<-O=C(C)[O-]->1)<-c1c3c(Cl)ccnc3[nH]c->21Cl>>CC(O)=O->[Pd+2]1(<-O=C(C)[O-]->1)<-[c-]1c(Cl)[nH]c2nccc(Cl)c21,[c]1([H])[c]2[c]([n]([H])[c]1[Cl])[n][c]([H])[c]([H])[c]2[Cl],[C]1[C]2[C]([N]([H])[C]1[Cl])[N][C]([H])[C]([H])[C]2[Cl],[c]1([H])[c]2[c]([n]([H])[c]1[Cl])[n][c]([H])[c]([H])[c]2[Cl]>>[C]1[C]2[C]([N]([H])[C]1[Cl])[N][C]([H])[C]([H])[C]2[Cl]
