Int2_Name,C-Index,H-Index,BDE_kcalmol,Int1_Name,appearance_index,count,substructure,count_substructure,appearance_index_substructure,apperance_index_substructure
Benzoicacid_RH_Sub24_C6_H15,5,14,118.16908629755945,Benzoicacid_RH_Sub24,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1thiol_RH_Sub2_C8_H10,7,9,116.57930249753264,2Propen1thiol_RH_Sub2,1,2,"{'first layer': ['F', 'C'], 'second layer': []}",15,1,1
aa297_plan_opt_C6_H18,5,17,117.28164693250848,aa297_plan_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethanamine_o_RH_Sub22_C13_H17,12,16,119.16322450748126,Benzeneethanamine_o_RH_Sub22,1,4,"{'first layer': ['C', 'C'], 'second layer': ['F']}",84,1,1
Naphtalene_2_RH_Sub5_C6_H8,5,7,117.82139796000308,Naphtalene_2_RH_Sub5,1,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Phenylpyridine_RH_C12_H21,11,20,118.67225282000987,2Phenylpyridine_RH,7,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa270_opt_C3_H23,2,22,111.95810196500474,aa270_opt,1,8,"{'first layer': ['C', 'N'], 'second layer': []}",0,1,1
Benzoicacid_RH_Sub12_C11_H14,10,13,119.97068899747376,Benzoicacid_RH_Sub12,4,4,"{'first layer': ['C', 'C'], 'second layer': ['F']}",84,1,1
Naphtalene_2_RH_Sub25_C16_H17,15,16,118.04694656001004,Naphtalene_2_RH_Sub25,4,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1thiol_RH_Sub4_C6_H7,5,6,116.66988463245218,5Hexen1thiol_RH_Sub4,1,2,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa118_plan_opt_C5_H10,4,9,117.235070117556,aa118_plan_opt,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_gamma_RH_Sub12_C10_H14,9,13,118.2531022725064,3Buten1amine_gamma_RH_Sub12,1,2,"{'first layer': ['C', 'C'], 'second layer': ['F']}",84,1,1
5Hexen1amine_RH_Sub37_C9_H10,8,9,117.68963362750895,5Hexen1amine_RH_Sub37,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa213_plan_opt_C6_H22,5,21,117.63058838751022,aa213_plan_opt,4,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzamide_o_N_RH_Sub28_C10_H14,9,13,120.38760062504169,Benzamide_o_N_RH_Sub28,4,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa72_plan_opt_C6_H11,5,10,119.13253222750996,aa72_plan_opt,5,6,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa122_opt_C2_H7,1,6,117.41773474000809,aa122_opt,5,5,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Benzoicacid_RH_Sub17_C7_H10,6,9,120.0354024450246,Benzoicacid_RH_Sub17,3,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
3Buten1amine_gamma_RH_Sub34_C11_H13,10,12,117.0794080750018,3Buten1amine_gamma_RH_Sub34,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa81_plan_opt_C16_H20,15,19,109.76666112499088,aa81_plan_opt,6,7,"{'first layer': ['N', 'C'], 'second layer': []}",64,1,1
Benzoicacid_RH_Sub16_C6_H15,5,14,118.76346747501742,Benzoicacid_RH_Sub16,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa267_opt_C4_H12,3,11,117.12062415746772,aa267_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa335_opt_C8_H13,7,12,117.6409597074766,aa335_opt,3,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa246_opt_C9_H10,8,9,117.66163583254212,aa246_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzamide_o_N_RH_Sub21_C10_H14,9,13,119.5717088099984,Benzamide_o_N_RH_Sub21,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1amine_RH_Sub46_C9_H20,8,19,118.35743920749394,5Hexen1amine_RH_Sub46,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
5Hexen1ol_RH_Sub13_C8_H9,7,8,119.14698480754652,5Hexen1ol_RH_Sub13,2,2,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa124_plan_opt_C5_H24,4,23,117.30831317250336,aa124_plan_opt,4,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Naphtalene_2_RH_Sub11_C5_H7,4,6,118.11771036253091,Naphtalene_2_RH_Sub11,4,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa284_opt_C6_H33,5,32,117.655772472485,aa284_opt,8,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub20_C2_H5,1,4,114.30359154501288,Azulene_RH_Sub20,7,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1amine_RH_Sub24_C7_H8,6,7,116.50859893501676,2Propen1amine_RH_Sub24,3,3,"{'first layer': ['C', 'C'], 'second layer': ['O', 'N']}",0,1,1
Ethene_RH_Sub26_C3_H4,2,3,113.5973547275026,Ethene_RH_Sub26,2,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub12_C2_H5,1,4,116.65167207247904,Azulene_RH_Sub12,5,7,"{'first layer': ['C', 'C'], 'second layer': ['F']}",84,1,1
aa317_opt_C2_H19,1,18,118.15202018005408,aa317_opt,2,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzoicacid_RH_Sub39_C9_H13,8,12,116.78345397503703,Benzoicacid_RH_Sub39,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa149_opt_C14_H23,13,22,118.16093005256675,aa149_opt,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Toluene_RH_Sub4_C3_H7,2,6,117.49005285999928,Toluene_RH_Sub4,4,4,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa230_plan_opt_C14_H19,13,18,117.31704483497452,aa230_plan_opt,8,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_gamma_RH_Sub39_C11_H12,10,11,116.67437000249336,3Buten1amine_gamma_RH_Sub39,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa331_opt_C24_H29,23,28,119.40088574005188,aa331_opt,8,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_RH_Sub37_C7_H8,6,7,112.76412634249624,3Buten1amine_RH_Sub37,1,3,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Styrene_RH_Sub29_C6_H9,5,8,117.3919545300241,Styrene_RH_Sub29,4,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethaneamine_o_RH_Sub8_C16_H19,15,18,118.51586852499622,Benzeneethaneamine_o_RH_Sub8,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
4Penten1amine_RH_Sub18_C7_H17,6,16,118.05696271498718,4Penten1amine_RH_Sub18,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa23_opt_C10_H15,9,14,117.53293181750024,aa23_opt,4,5,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Ethene_RH_Sub13_C1_H6,0,5,119.43929250501498,Ethene_RH_Sub13,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Benzeneethaneamine_o_RH_Sub6_C16_H19,15,18,117.39344295997782,Benzeneethaneamine_o_RH_Sub6,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzoicacid_RH_Sub25_C9_H13,8,12,119.65605798745288,Benzoicacid_RH_Sub25,1,4,"{'first layer': ['C', 'C'], 'second layer': ['Cl']}",92,1,1
aa261_plan_opt_C7_H10,6,9,116.5726723324522,aa261_plan_opt,6,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa89_plan_opt_C3_H8,2,7,117.51248535750278,aa89_plan_opt,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa111_opt_C6_H11,5,10,119.5865127899927,aa111_opt,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa314_opt_C11_H22,10,21,117.31098004747878,aa314_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa49_opt_C6_H10,5,9,118.41538506749087,aa49_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa66_opt_C7_H12,6,11,117.46279990753834,aa66_opt,5,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa329_opt_C19_H24,18,23,117.79352817496658,aa329_opt,5,9,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
Toluene_RH_Sub22_C6_H9,5,8,118.30169273499394,Toluene_RH_Sub22,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Naphtalene_2_RH_Sub12_C10_H11,9,10,118.69877661747736,Naphtalene_2_RH_Sub12,3,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa116_plan_opt_C5_H10,4,9,117.34956376749663,aa116_plan_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_C8_H13,7,12,117.53612140001223,Styrene_RH,1,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub19_C12_H16,11,15,119.97076555248456,Azulene_RH_Sub19,4,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub26_C1_H18,0,17,115.08781970997774,Azulene_RH_Sub26,4,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa138_opt_C11_H26,10,25,117.5448919675,aa138_opt,4,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Thiobenzoicacid_RH_Sub31_C11_H14,10,13,118.55752699502771,Thiobenzoicacid_RH_Sub31,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub5_C7_H13,6,12,123.6517018874892,Azulene_RH_Sub5,1,7,"{'first layer': ['C', 'C'], 'second layer': ['Cl']}",92,1,1
Cyclopentene_RH_Sub27_C4_H6,3,5,119.6406327825008,Cyclopentene_RH_Sub27,3,3,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
3Buten1amine_RH_Sub36_C9_H14,8,13,117.79812963249285,3Buten1amine_RH_Sub36,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Benzeneethanamine_o_RH_Sub1_C13_H17,12,16,117.64733573499812,Benzeneethanamine_o_RH_Sub1,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_gamma_RH_C11_H12,10,11,117.95414746751185,3Buten1amine_gamma_RH,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa121_plan_opt_C1_H11,0,10,118.65164007248752,aa121_plan_opt,2,5,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa65_opt_C6_H11,5,10,117.65073490254082,aa65_opt,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1ol_RH_Sub41_C6_H7,5,6,113.31496655003448,3Buten1ol_RH_Sub41,2,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1amine_RH_Sub29_C9_H10,8,9,117.82607032499286,2Propen1amine_RH_Sub29,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Benzeneethanamine_o_RH_Sub19_C16_H19,15,18,117.35401776251294,Benzeneethanamine_o_RH_Sub19,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa4_plan_opt_C5_H10,4,9,115.42400848251448,aa4_plan_opt,2,5,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
3Buten1amine_RH_Sub41_C7_H8,6,7,112.86423330000608,3Buten1amine_RH_Sub41,3,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1ol_RH_Sub33_C6_H7,5,6,114.0718827775558,5Hexen1ol_RH_Sub33,3,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzamide_o_N_RH_Sub14_C7_H16,6,15,117.46030935998164,Benzamide_o_N_RH_Sub14,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub15_C1_H2,0,1,117.61860878500217,Styrene_RH_Sub15,2,7,"{'first layer': ['C'], 'second layer': []}",656,1,1
5Hexen1thiol_RH_Sub16_C8_H9,7,8,117.93512292251164,5Hexen1thiol_RH_Sub16,1,2,"{'first layer': ['C'], 'second layer': []}",656,1,1
Benzeneethaneamine_o_RH_Sub7_C16_H19,15,18,117.25331468001173,Benzeneethaneamine_o_RH_Sub7,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa190_opt_C7_H15,6,14,122.6915007600374,aa190_opt,3,3,"{'first layer': ['C', 'C'], 'second layer': ['F', 'F']}",2,1,1
aa282_plan2_opt_C13_H24,12,23,119.21369872498644,aa282_plan2_opt,5,8,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
2Phenylpyridine_RH_Sub2_C5_H6,4,5,116.41991059500867,2Phenylpyridine_RH_Sub2,3,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa145_plan_opt_C1_H15,0,14,118.1730640200118,aa145_plan_opt,3,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
3Buten1amine_gamma_RH_Sub26_C11_H12,10,11,117.97691755999423,3Buten1amine_gamma_RH_Sub26,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa145_plan_opt_C4_H25,3,24,117.38403736246426,aa145_plan_opt,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Thiobenzoicacid_RH_Sub30_C6_H15,5,14,117.18244608499332,Thiobenzoicacid_RH_Sub30,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethaneamine_o_RH_Sub39_C16_H19,15,18,117.51587762251148,Benzeneethaneamine_o_RH_Sub39,4,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub17_C1_H2,0,1,117.58162895500108,Styrene_RH_Sub17,3,7,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa219_plan_opt_C1_H18,0,17,119.20395176755164,aa219_plan_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Naphtalene_2_RH_Sub1_C6_H8,5,7,118.01730032249822,Naphtalene_2_RH_Sub1,1,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Toluene_RH_Sub27_C2_H11,1,10,117.65376698250634,Toluene_RH_Sub27,2,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa5_plan_opt_C7_H12,6,11,117.9760058025414,aa5_plan_opt,5,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa22_opt_C6_H11,5,10,118.56680018997906,aa22_opt,2,3,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Naphtalene_2_RH_Sub5_C5_H7,4,6,117.97867016747205,Naphtalene_2_RH_Sub5,7,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa214_plan_opt_C9_H20,8,19,119.28474929500652,aa214_plan_opt,4,4,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
Benzeneethanamine_o_RH_Sub8_C11_H20,10,19,117.93860178253198,Benzeneethanamine_o_RH_Sub8,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa188_opt_C9_H19,8,18,119.1976598249613,aa188_opt,2,3,"{'first layer': ['C', 'C'], 'second layer': ['N', 'Cl']}",0,1,1
aa2_opt_C9_H14,8,13,117.23863808249008,aa2_opt,1,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Benzamide_o_N_RH_Sub34_C12_H15,11,14,117.55373344252264,Benzamide_o_N_RH_Sub34,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Ethene_RH_Sub10_C3_H5,2,4,117.14323618275056,Ethene_RH_Sub10,4,4,"{'first layer': ['C'], 'second layer': []}",656,1,1
Styrene_RH_Sub4_C1_H2,0,1,117.33421135248818,Styrene_RH_Sub4,3,7,"{'first layer': ['C'], 'second layer': []}",656,1,1
Azulene_RH_Sub29_C11_H15,10,14,121.91573443250805,Azulene_RH_Sub29,2,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
3Buten1amine_gamma_RH_Sub37_C11_H12,10,11,118.099158952503,3Buten1amine_gamma_RH_Sub37,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
2Propen1thiol_RH_Sub21_C8_H9,7,8,118.89038186000931,2Propen1thiol_RH_Sub21,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
4Penten1amine_RH_Sub11_C7_H17,6,16,116.52760653749992,4Penten1amine_RH_Sub11,2,2,"{'first layer': ['N', 'C'], 'second layer': []}",64,1,1
4Penten1amine_RH_Sub32_C7_H8,6,7,117.62257332998686,4Penten1amine_RH_Sub32,2,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
Naphtalene_2_RH_Sub16_C5_H7,4,6,117.96767950502796,Naphtalene_2_RH_Sub16,5,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1amine_RH_Sub4_C7_H8,6,7,116.61541700501786,5Hexen1amine_RH_Sub4,1,2,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa124_opt_C20_H48,19,47,117.93620096745371,aa124_opt,3,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa68_plan_opt_C13_H18,12,17,117.75040198251205,aa68_plan_opt,8,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethaneamine_o_RH_Sub25_C13_H17,12,16,118.70819664748096,Benzeneethaneamine_o_RH_Sub25,1,4,"{'first layer': ['C', 'C'], 'second layer': ['Cl']}",92,1,1
aa238_plan_opt_C15_H30,14,29,116.40216615004306,aa238_plan_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Toluene_RH_Sub18_C3_H7,2,6,120.25714023752612,Toluene_RH_Sub18,1,5,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Naphtalene_2_RH_Sub17_C14_H15,13,14,117.57476159500357,Naphtalene_2_RH_Sub17,5,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Phenylpyridine_RH_Sub1_C15_H19,14,18,117.557327762499,2Phenylpyridine_RH_Sub1,2,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzoicacid_RH_Sub25_C7_H10,6,9,119.91060273499812,Benzoicacid_RH_Sub25,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa251_opt_C3_H23,2,22,119.19861487999128,aa251_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa324_plan_opt_C17_H39,16,38,117.38523525999426,aa324_plan_opt,5,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa65_opt_C9_H14,8,13,117.0164127225084,aa65_opt,3,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa280_plan2_opt_C14_H22,13,21,119.39634264001484,aa280_plan2_opt,6,9,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa97_opt_C18_H23,17,22,120.38426106997493,aa97_opt,5,8,"{'first layer': ['C', 'C'], 'second layer': ['F']}",84,1,1
aa223_plan_opt_C3_H18,2,17,104.27375139749188,aa223_plan_opt,6,10,"{'first layer': ['N', 'C'], 'second layer': []}",64,1,1
Cyclopentene_RH_Sub21_C1_H7,0,6,122.4213023975301,Cyclopentene_RH_Sub21,1,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Toluene_RH_Sub3_C6_H9,5,8,117.74573338248246,Toluene_RH_Sub3,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Propen1ol_RH_Sub14_C8_H9,7,8,121.15976259248684,2Propen1ol_RH_Sub14,1,2,"{'first layer': ['C'], 'second layer': ['O']}",40,1,1
aa5_opt_C6_H11,5,10,117.96211420756464,aa5_opt,8,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethaneamine_o_RH_Sub5_C11_H20,10,19,117.40886063497383,Benzeneethaneamine_o_RH_Sub5,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzoicacid_RH_Sub19_C11_H14,10,13,117.43688792248548,Benzoicacid_RH_Sub19,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
2Ethen1thiol_RH_Sub22_C5_H6,4,5,118.2561581975051,2Ethen1thiol_RH_Sub22,1,3,"{'first layer': ['C'], 'second layer': ['S']}",16,1,1
Toluene_RH_Sub8_C4_H15,3,14,117.9795612175012,Toluene_RH_Sub8,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Thiobenzoicacid_RH_Sub22_C9_H13,8,12,120.07662291997974,Thiobenzoicacid_RH_Sub22,4,4,"{'first layer': ['C', 'C'], 'second layer': ['F']}",84,1,1
Azulene_RH_Sub26_C11_H15,10,14,121.91481828249464,Azulene_RH_Sub26,1,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa328_opt_C21_H26,20,25,117.20827963251963,aa328_opt,8,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Ethene_RH_Sub24_C1_H2,0,1,120.81023316999662,Ethene_RH_Sub24,1,3,"{'first layer': ['C'], 'second layer': ['O']}",40,1,1
Benzamide_o_N_RH_Sub8_C9_H13,8,12,118.3113091724536,Benzamide_o_N_RH_Sub8,3,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub15_C3_H4,2,3,115.13889946503524,Styrene_RH_Sub15,3,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa158_plan_opt_C5_H11,4,10,117.57471390497288,aa158_plan_opt,7,8,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa299_plan_opt_C1_H15,0,14,117.80113159245587,aa299_plan_opt,3,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1amine_RH_Sub32_C9_H10,8,9,117.87034233249317,5Hexen1amine_RH_Sub32,1,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
2Propen1ol_RH_C6_H7,5,6,115.9123760450067,2Propen1ol_RH,2,3,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
Thiobenzoicacid_RH_Sub13_C6_H15,5,14,117.64059387492182,Thiobenzoicacid_RH_Sub13,4,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Styrene_RH_Sub2_C1_H2,0,1,117.49835091999032,Styrene_RH_Sub2,7,7,"{'first layer': ['C'], 'second layer': []}",656,1,1
2Propen1amine_RH_Sub11_C9_H11,8,10,120.59411840502564,2Propen1amine_RH_Sub11,1,2,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa330_plan_opt_C17_H22,16,21,115.01533592999068,aa330_plan_opt,6,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1thiol_RH_Sub32_C6_H7,5,6,113.81819017498742,5Hexen1thiol_RH_Sub32,2,3,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzamide_o_N_RH_Sub38_C12_H15,11,14,118.68119595002752,Benzamide_o_N_RH_Sub38,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa123_plan_opt_C6_H16,5,15,118.50079534753093,aa123_plan_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa250_plan_opt_C11_H17,10,16,117.3182609300261,aa250_plan_opt,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa9_opt_C15_H19,14,18,118.45360546499876,aa9_opt,9,9,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa232_plan_opt_C13_H18,12,17,117.32778700751396,aa232_plan_opt,5,9,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa292_opt_C19_H27,18,26,117.07622853249065,aa292_opt,1,5,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa277_opt_C6_H19,5,18,119.3181624150246,aa277_opt,5,5,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
2Phenylpyridine_RH_Sub4_C5_H6,4,5,116.90486581250838,2Phenylpyridine_RH_Sub4,2,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa105_plan_opt_C3_H8,2,7,117.30834643000831,aa105_plan_opt,4,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
5Hexen1ol_RH_Sub11_C8_H19,7,18,120.36660635748774,5Hexen1ol_RH_Sub11,1,2,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa327_opt_C9_H14,8,13,118.46850545251216,aa327_opt,8,9,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
aa179_plan_opt_C6_H12,5,11,119.23899826995296,aa179_plan_opt,4,4,"{'first layer': ['C', 'C'], 'second layer': ['Cl']}",92,1,1
3Buten1amine_RH_Sub37_C9_H10,8,9,116.93417947500606,3Buten1amine_RH_Sub37,3,3,"{'first layer': ['C'], 'second layer': []}",656,1,1
aa332_opt_C21_H26,20,25,119.91078282751972,aa332_opt,4,8,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
2Propen1ol_RH_Sub21_C6_H7,5,6,117.80742541749063,2Propen1ol_RH_Sub21,3,3,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa186_opt_C1_H14,0,13,118.13764038996112,aa186_opt,4,7,"{'first layer': ['C', 'C'], 'second layer': ['N']}",667,1,1
Naphtalene_2_RH_Sub13_C16_H17,15,16,118.0425471575228,Naphtalene_2_RH_Sub13,1,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Toluene_RH_Sub19_C2_H11,1,10,116.78937506501867,Toluene_RH_Sub19,1,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa148_opt_C6_H19,5,18,119.90203735998053,aa148_opt,2,2,"{'first layer': ['C', 'C'], 'second layer': ['O']}",198,1,1
aa335_opt_C7_H12,6,11,117.5889073275036,aa335_opt,1,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzamide_o_N_RH_Sub12_C7_H16,6,15,117.4106213999724,Benzamide_o_N_RH_Sub12,2,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Benzeneethaneamine_o_RH_Sub29_C13_H17,12,16,116.34732076750169,Benzeneethaneamine_o_RH_Sub29,1,4,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Naphtalene_2_RH_C14_H15,13,14,117.62522075248968,Naphtalene_2_RH,8,8,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa90_plan_opt_C5_H10,4,9,117.68209609746492,aa90_plan_opt,2,5,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
Azulene_RH_Sub8_C2_H5,1,4,114.54255232996589,Azulene_RH_Sub8,3,7,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
aa237_opt_C5_H6,4,5,117.64511563997048,aa237_opt,5,6,"{'first layer': ['C', 'C'], 'second layer': []}",3450,1,1
